id,terrestrial_date,sol,ls,month,min_temp,pressure
1380,2016-09-14,1460,222,8,-70,865
1382,2016-09-15,1461,222,8,-69,870
1381,2016-09-16,1462,223,8,-68,871
1383,2016-09-17,1463,224,8,-68,871
1384,2016-09-18,1464,224,8,-71,871
1385,2016-09-19,1465,225,8,-68,870
1386,2016-09-20,1466,226,8,-67,873
1387,2016-09-21,1467,226,8,-69,877
1388,2016-09-22,1468,227,8,-70,879
1389,2016-09-23,1469,228,8,-72,881
1391,2016-09-24,1470,228,8,-70,879
1392,2016-09-25,1471,229,8,-71,880
1390,2016-09-26,1472,229,8,-68,879
1393,2016-09-27,1473,230,8,-67,881
1394,2016-09-28,1474,231,8,-68,889
1396,2016-09-29,1475,231,8,-72,890
1395,2016-09-30,1476,232,8,-69,888
1397,2016-10-01,1477,233,8,-72,888
1399,2016-10-02,1478,233,8,-68,887
1398,2016-10-03,1479,234,8,-66,890
1400,2016-10-04,1480,235,8,-68,893
1401,2016-10-05,1481,235,8,-70,893
1403,2016-10-06,1482,236,8,-68,893
1402,2016-10-07,1483,237,8,-68,892
1404,2016-10-08,1484,237,8,-68,895
1405,2016-10-09,1485,238,8,-71,899
1406,2016-10-10,1486,239,8,-71,901
1407,2016-10-11,1487,239,8,-68,901
1408,2016-10-12,1488,240,9,-69,902
1410,2016-10-14,1489,240,9,-68,903
1411,2016-10-15,1490,241,9,-66,904
1409,2016-10-16,1491,242,9,-69,906
1412,2016-10-17,1492,242,9,-68,910
1413,2016-10-18,1493,243,9,-70,905
1414,2016-10-19,1494,244,9,-70,904
1416,2016-10-20,1495,244,9,-71,903
1415,2016-10-21,1496,245,9,-72,906
1417,2016-10-22,1497,246,9,-68,909
1418,2016-10-23,1498,246,9,-68,907
1419,2016-10-24,1499,247,9,-69,903
1420,2016-10-25,1500,248,9,-70,903
1421,2016-10-26,1501,248,9,-69,903
1422,2016-10-27,1502,249,9,-69,907
1424,2016-10-28,1503,250,9,-70,909
1423,2016-10-29,1504,250,9,-69,910
1425,2016-10-30,1505,251,9,-69,906
1426,2016-10-31,1506,252,9,-71,907
1427,2016-11-01,1507,252,9,-70,907
1428,2016-11-02,1508,253,9,-70,907
1430,2016-11-03,1509,254,9,-70,910
1431,2016-11-04,1510,254,9,-70,908
1429,2016-11-05,1511,255,9,-77,908
1432,2016-11-06,1512,255,9,-78,906
1433,2016-11-07,1513,256,9,-74,907
1434,2016-11-08,1514,257,9,-73,906
1435,2016-11-09,1515,257,9,-76,906
1436,2016-11-10,1516,258,9,-71,909
1437,2016-11-11,1517,259,9,-76,911
1438,2016-11-12,1518,259,9,-78,909
1440,2016-11-13,1519,260,9,-72,906
1439,2016-11-14,1520,261,9,-73,905
1441,2016-11-15,1521,261,9,-71,905
1442,2016-11-16,1522,262,9,-71,905
1443,2016-11-17,1523,263,9,-77,905
1444,2016-11-18,1524,263,9,-76,904
1445,2016-11-20,1525,264,9,-74,902
1446,2016-11-21,1526,265,9,-72,900
1449,2016-11-22,1527,265,9,-71,900
1450,2016-11-23,1528,266,9,-72,898
1451,2016-11-24,1529,267,9,-73,900
1452,2016-11-25,1530,267,9,-71,899
1447,2016-11-26,1531,268,9,-76,900
1448,2016-11-27,1532,268,9,-72,900
1453,2016-11-28,1533,269,9,-72,896
1454,2016-11-29,1534,270,10,-73,898
1455,2016-11-30,1535,270,10,-73,900
1456,2016-12-01,1536,271,10,-71,901
1458,2016-12-02,1537,272,10,-74,900
1457,2016-12-03,1538,272,10,-73,898
1459,2016-12-04,1539,273,10,-74,896
1460,2016-12-05,1540,274,10,-72,896
1461,2016-12-06,1541,274,10,-76,895
1462,2016-12-07,1542,275,10,-73,895
1464,2016-12-08,1543,276,10,-74,896
1463,2016-12-09,1544,276,10,-71,894
1465,2016-12-10,1545,277,10,-73,891
1467,2016-12-11,1546,277,10,-73,889
1466,2016-12-12,1547,278,10,-75,887
1468,2016-12-13,1548,279,10,-76,887
1469,2016-12-14,1549,279,10,-76,887
1472,2016-12-15,1550,280,10,-71,888
1471,2016-12-16,1551,281,10,-71,886
1470,2016-12-17,1552,281,10,-74,886
1474,2016-12-18,1553,282,10,-77,884
1473,2016-12-19,1554,283,10,-70,882
1477,2016-12-20,1555,283,10,-71,883
1478,2016-12-21,1556,284,10,-72,883
1475,2016-12-22,1557,284,10,-70,883
1476,2016-12-23,1558,285,10,-72,880
1484,2016-12-24,1559,286,10,-76,879
1482,2016-12-25,1560,286,10,-76,877
1485,2016-12-27,1561,287,10,-77,877
1479,2016-12-28,1562,288,10,-73,877
1483,2016-12-29,1563,288,10,-75,879
1481,2016-12-30,1564,289,10,-70,877
1480,2016-12-31,1565,290,10,-72,874
1487,2017-01-01,1566,290,10,-76,876
1486,2017-01-02,1567,291,10,-70,872
1488,2017-01-03,1568,291,10,-71,876
1492,2017-01-04,1569,292,10,-70,873
1491,2017-01-05,1570,293,10,-71,873
1490,2017-01-06,1571,293,10,-70,873
1489,2017-01-07,1572,294,10,-81,869
1493,2017-01-08,1573,295,10,-74,872
1495,2017-01-09,1574,295,10,-72,868
1494,2017-01-10,1575,296,10,-73,871
1496,2017-01-11,1576,296,10,-72,869
1498,2017-01-12,1577,297,10,-72,866
1499,2017-01-13,1578,298,10,-74,868
1500,2017-01-14,1579,298,10,-73,862
1497,2017-01-15,1580,299,10,-72,867
1501,2017-01-16,1581,299,10,-72,862
1503,2017-01-17,1582,300,11,-74,862
1502,2017-01-18,1583,301,11,-75,862
1505,2017-01-19,1584,301,11,-77,860
1506,2017-01-20,1585,302,11,-76,864
1504,2017-01-21,1586,303,11,-72,858
1508,2017-01-22,1587,303,11,-73,860
1507,2017-01-23,1588,304,11,-72,858
1510,2017-01-24,1589,304,11,-72,857
1509,2017-01-25,1590,305,11,-76,860
1512,2017-01-26,1591,306,11,-73,852
1511,2017-01-27,1592,306,11,-71,857
1513,2017-01-28,1593,307,11,-72,852
1514,2017-01-29,1594,307,11,-74,855
1515,2017-01-30,1595,308,11,-71,855
1516,2017-01-31,1596,309,11,-74,850
1517,2017-02-01,1597,309,11,-73,855
1519,2017-02-03,1598,310,11,-70,849
1518,2017-02-04,1599,310,11,-72,853
1520,2017-02-05,1600,311,11,-71,850
1522,2017-02-06,1601,312,11,-71,853
1521,2017-02-07,1602,312,11,-77,852
1523,2017-02-08,1603,313,11,-76,847
1524,2017-02-09,1604,313,11,-77,850
1526,2017-02-10,1605,314,11,-73,846
1525,2017-02-11,1606,315,11,-75,850
1528,2017-02-12,1607,315,11,-77,846
1527,2017-02-13,1608,316,11,-72,847
1529,2017-02-14,1609,316,11,-71,847
1534,2017-02-18,1613,319,11,-72,846
1533,2017-02-19,1614,319,11,-73,837
1536,2017-02-20,1615,320,11,-73,842
1535,2017-02-21,1616,320,11,-73,848
1537,2017-02-22,1617,321,11,-72,840
1540,2017-02-23,1618,322,11,-71,845
1538,2017-02-24,1619,322,11,-73,841
1539,2017-02-25,1620,323,11,-70,844
1541,2017-02-26,1621,323,11,-73,842
1542,2017-02-27,1622,324,11,-71,841
1544,2017-02-28,1623,324,11,-71,840
1543,2017-03-01,1624,325,11,-72,837
1546,2017-03-02,1625,326,11,-71,839
1545,2017-03-03,1626,326,11,-71,839
1547,2017-03-04,1627,327,11,-72,838
1549,2017-03-05,1628,327,11,-71,839
1548,2017-03-06,1629,328,11,-74,837
1551,2017-03-07,1630,328,11,-77,838
1550,2017-03-08,1631,329,11,-77,837
1552,2017-03-09,1632,330,12,-72,836
1554,2017-03-10,1633,330,12,-75,834
1553,2017-03-12,1634,331,12,-72,834
1555,2017-03-13,1635,331,12,-73,833
1556,2017-03-14,1636,332,12,-72,834
1557,2017-03-15,1637,332,12,-73,833
1559,2017-03-16,1638,333,12,-73,833
1558,2017-03-17,1639,334,12,-71,832
1561,2017-03-18,1640,334,12,-72,832
1560,2017-03-19,1641,335,12,-72,831
1564,2017-03-20,1642,335,12,-72,829
1563,2017-03-21,1643,336,12,-74,832
1562,2017-03-22,1644,336,12,-74,832
1567,2017-03-23,1645,337,12,-74,832
1565,2017-03-24,1646,337,12,-74,831
1566,2017-03-25,1647,338,12,-73,831
1568,2017-03-26,1648,339,12,-73,830
1569,2017-03-27,1649,339,12,-74,830
1570,2017-03-28,1650,340,12,-75,833
1571,2017-03-29,1651,340,12,-77,833
1572,2017-03-30,1652,341,12,-76,834
1573,2017-03-31,1653,341,12,-75,833
1575,2017-04-01,1654,342,12,-75,829
1574,2017-04-02,1655,342,12,-76,831
1576,2017-04-03,1656,343,12,-75,832
1578,2017-04-04,1657,343,12,-75,836
1577,2017-04-05,1658,344,12,-77,835
1579,2017-04-06,1659,345,12,-77,832
1581,2017-04-07,1660,345,12,-74,832
1580,2017-04-08,1661,346,12,-75,831
1583,2017-04-09,1662,346,12,-75,831
1584,2017-04-10,1663,347,12,-74,832
1586,2017-04-11,1664,347,12,-74,832
1585,2017-04-12,1665,348,12,-76,833
1582,2017-04-13,1666,348,12,-76,834
1588,2017-04-14,1667,349,12,-76,833
1587,2017-04-15,1668,349,12,-77,831
1589,2017-04-16,1669,350,12,-74,833
1590,2017-04-18,1670,350,12,-76,834
1591,2017-04-19,1671,351,12,-76,832
1592,2017-04-20,1672,351,12,-74,833
1594,2017-04-21,1673,352,12,-75,836
1593,2017-04-22,1674,352,12,-75,835
1595,2017-04-23,1675,353,12,-75,835
1596,2017-04-24,1676,354,12,-76,837
1597,2017-04-25,1677,354,12,-74,835
1598,2017-04-26,1678,355,12,-74,836
1599,2017-04-27,1679,355,12,-75,836
1601,2017-04-28,1680,356,12,-74,835
1602,2017-04-29,1681,356,12,-74,837
1603,2017-04-30,1682,357,12,-76,839
1600,2017-05-01,1683,357,12,-75,837
1604,2017-05-02,1684,358,12,-75,837
1605,2017-05-03,1685,358,12,-77,838
1607,2017-05-04,1686,359,12,-75,838
1608,2017-05-05,1687,359,12,-75,838
1606,2017-05-06,1688,0,1,-76,840
1610,2017-05-07,1689,0,1,-75,840
1609,2017-05-08,1690,1,1,-76,840
1614,2017-05-10,1692,2,1,-62,820
1612,2017-05-11,1693,2,1,-76,840
1613,2017-05-12,1694,3,1,-76,840
1611,2017-05-13,1695,3,1,-77,840
1615,2017-05-14,1696,4,1,-75,841
1616,2017-05-15,1697,4,1,-77,841
1618,2017-05-16,1698,5,1,-77,842
1617,2017-05-17,1699,5,1,-76,843
1619,2017-05-18,1700,6,1,-76,842
1620,2017-05-19,1701,6,1,-76,841
1621,2017-05-20,1702,7,1,-75,842
1622,2017-05-21,1703,7,1,-76,843
1625,2017-05-22,1704,8,1,-77,844
1623,2017-05-23,1705,8,1,-76,845
1624,2017-05-24,1706,9,1,-77,845
1627,2017-05-26,1707,9,1,-77,846
1626,2017-05-27,1708,10,1,-76,846
1628,2017-05-28,1709,10,1,-76,847
1629,2017-05-29,1710,11,1,-76,848
1631,2017-05-30,1711,11,1,-75,848
1630,2017-05-31,1712,12,1,-77,849
1635,2017-06-01,1713,12,1,-75,850
1633,2017-06-02,1714,13,1,-77,849
1634,2017-06-03,1715,13,1,-77,851
1632,2017-06-04,1716,14,1,-76,850
1636,2017-06-05,1717,14,1,-76,851
1637,2017-06-06,1718,15,1,-77,852
1639,2017-06-07,1719,15,1,-77,853
1638,2017-06-08,1720,16,1,-76,853
1641,2017-06-09,1721,16,1,-76,852
1640,2017-06-10,1722,17,1,-77,854
1642,2017-06-11,1723,17,1,-76,854
1643,2017-06-12,1724,18,1,-77,856
1644,2017-06-13,1725,18,1,-79,857
1645,2017-06-14,1726,19,1,-76,855
1647,2017-06-15,1727,19,1,-75,855
1648,2017-06-16,1728,20,1,-76,855
1646,2017-06-17,1729,20,1,-76,858
1650,2017-06-18,1730,21,1,-77,858
1649,2017-06-19,1731,21,1,-78,857
1651,2017-06-20,1732,22,1,-78,858
1652,2017-06-21,1733,22,1,-77,859
1655,2017-06-22,1734,23,1,-78,859
1653,2017-06-23,1735,23,1,-78,861
1654,2017-06-24,1736,23,1,-77,860
1656,2017-06-25,1737,24,1,-78,861
1657,2017-06-26,1738,24,1,-78,861
1658,2017-06-27,1739,25,1,-77,861
1662,2017-06-28,1740,25,1,-78,861
1659,2017-06-29,1741,26,1,-78,863
1661,2017-06-30,1742,26,1,-77,865
1660,2017-07-02,1743,27,1,-78,863
1663,2017-07-03,1744,27,1,-78,863
1664,2017-07-04,1745,28,1,-78,865
1665,2017-07-05,1746,28,1,-76,866
1666,2017-07-06,1747,29,1,-79,866
1668,2017-07-07,1748,29,1,-79,867
1667,2017-07-08,1749,30,2,-76,867
1669,2017-07-09,1750,30,2,-77,867
1670,2017-07-10,1751,31,2,-78,867
1671,2017-07-11,1752,31,2,-80,867
1672,2017-07-12,1753,32,2,-76,868
1673,2017-07-13,1754,32,2,-78,870
1674,2017-07-14,1755,32,2,-77,870
1675,2017-07-15,1756,33,2,-78,871
1676,2017-07-16,1757,33,2,-78,871
1677,2017-07-17,1758,34,2,-78,871
1678,2017-07-18,1759,34,2,-77,871
1679,2017-07-19,1760,35,2,-78,872
1684,2017-07-20,1761,35,2,-77,872
1687,2017-07-21,1762,36,2,-77,872
1680,2017-07-22,1763,36,2,-78,873
1682,2017-07-23,1764,37,2,-79,872
1690,2017-07-24,1765,37,2,-77,873
1688,2017-07-25,1766,38,2,-79,873
1691,2017-07-26,1767,38,2,-77,874
1683,2017-07-27,1768,39,2,-78,875
1689,2017-07-28,1769,39,2,-76,875
1686,2017-07-29,1770,39,2,-79,875
1692,2017-07-30,1771,40,2,-79,876
1681,2017-07-31,1772,40,2,-78,876
1685,2017-08-01,1773,41,2,-78,876
1693,2017-08-02,1774,41,2,-79,877
1694,2017-08-03,1775,42,2,-80,877
1696,2017-08-04,1776,42,2,-79,877
1695,2017-08-05,1777,43,2,-79,877
1697,2017-08-06,1778,43,2,-81,877
1698,2017-08-07,1779,44,2,-78,878
1699,2017-08-09,1780,44,2,-77,879
1700,2017-08-10,1781,45,2,-78,879
1701,2017-08-11,1782,45,2,-78,878
1703,2017-08-12,1783,45,2,-79,879
1702,2017-08-13,1784,46,2,-80,883
1704,2017-08-14,1785,46,2,-77,881
1705,2017-08-16,1787,47,2,-79,881
1706,2017-08-17,1788,48,2,-79,881
1708,2017-08-18,1789,48,2,-79,881
1707,2017-08-19,1790,49,2,-81,882
1709,2017-08-20,1791,49,2,-79,882
1710,2017-08-21,1792,50,2,-80,883
1711,2017-08-22,1793,50,2,-80,883
1712,2017-08-23,1794,50,2,-80,883
1714,2017-08-24,1795,51,2,-81,882
1715,2017-08-25,1796,51,2,-80,883
1713,2017-08-26,1797,52,2,-79,884
1716,2017-08-27,1798,52,2,-79,883
1717,2017-08-28,1799,53,2,-78,883
1718,2017-08-29,1800,53,2,-80,883
1719,2017-08-30,1801,54,2,-80,882
1722,2017-08-31,1802,54,2,-79,882
1723,2017-09-01,1803,55,2,-78,882
1720,2017-09-02,1804,55,2,-78,883
1721,2017-09-03,1805,55,2,-78,883
1724,2017-09-04,1806,56,2,-80,884
1725,2017-09-05,1807,56,2,-78,884
1726,2017-09-06,1808,57,2,-79,884
1728,2017-09-07,1809,57,2,-80,884
1729,2017-09-08,1810,58,2,-78,883
1727,2017-09-09,1811,58,2,-79,882
1730,2017-09-10,1812,59,2,-79,882
1731,2017-09-11,1813,59,2,-80,881
1732,2017-09-12,1814,59,2,-80,881
1733,2017-09-13,1815,60,3,-81,881
1734,2017-09-15,1816,60,3,-82,882
1735,2017-09-16,1817,61,3,-80,882
1736,2017-09-17,1818,61,3,-81,881
1737,2017-09-18,1819,62,3,-82,880
1738,2017-09-19,1820,62,3,-79,881
1740,2017-09-20,1821,63,3,-81,882
1739,2017-09-21,1822,63,3,-78,881
1743,2017-09-22,1823,64,3,-80,879
1742,2017-09-23,1824,64,3,-80,879
1741,2017-09-24,1825,64,3,-80,878
1744,2017-09-25,1826,65,3,-80,878
1745,2017-09-26,1827,65,3,-80,879
1746,2017-09-27,1828,66,3,-80,878
1749,2017-09-28,1829,66,3,-78,877
1748,2017-09-29,1830,67,3,-80,877
1747,2017-09-30,1831,67,3,-80,876
1750,2017-10-01,1832,68,3,-84,875
1751,2017-10-02,1833,68,3,-81,875
1752,2017-10-03,1834,68,3,-80,875
1753,2017-10-04,1835,69,3,-80,873
1755,2017-10-05,1836,69,3,-81,873
1756,2017-10-06,1837,70,3,-81,872
1754,2017-10-07,1838,70,3,-79,872
1757,2017-10-08,1839,71,3,-80,872
1758,2017-10-09,1840,71,3,-77,871
1759,2017-10-10,1841,72,3,-77,870
1761,2017-10-11,1842,72,3,-79,869
1760,2017-10-12,1843,72,3,-80,869
1762,2017-10-13,1844,73,3,-81,869
1763,2017-10-14,1845,73,3,-80,868
1765,2017-10-15,1846,74,3,-80,868
1764,2017-10-16,1847,74,3,-80,866
1766,2017-10-17,1848,75,3,-80,865
1770,2017-10-18,1849,75,3,-80,864
1768,2017-10-19,1850,76,3,-80,864
1767,2017-10-20,1851,76,3,-87,864
1769,2017-10-22,1852,77,3,-80,863
1771,2017-10-23,1853,77,3,-80,862
1772,2017-10-24,1854,77,3,-80,861
1773,2017-10-25,1855,78,3,-78,861
1774,2017-10-26,1856,78,3,-80,859
1776,2017-10-27,1857,79,3,-80,858
1775,2017-10-28,1858,79,3,-81,857
1779,2017-10-29,1859,80,3,-79,857
1778,2017-10-30,1860,80,3,-80,857
1780,2017-10-31,1861,81,3,-79,855
1777,2017-11-01,1862,81,3,-81,854
1781,2017-11-02,1863,81,3,-80,853
1782,2017-11-03,1864,82,3,-82,852
1783,2017-11-04,1865,82,3,-80,852
1785,2017-11-05,1866,83,3,-80,850
1784,2017-11-06,1867,83,3,-78,848
1786,2017-11-07,1868,84,3,-80,848
1787,2017-11-08,1869,84,3,-81,846
1788,2017-11-09,1870,85,3,-81,845
1789,2017-11-10,1871,85,3,-80,844
1791,2017-11-11,1872,86,3,-79,843
1790,2017-11-12,1873,86,3,-79,842
1792,2017-11-13,1874,86,3,-80,840
1793,2017-11-14,1875,87,3,-79,839
1794,2017-11-15,1876,87,3,-79,838
1797,2017-11-16,1877,88,3,-79,837
1795,2017-11-17,1878,88,3,-79,835
1796,2017-11-18,1879,89,3,-79,834
1798,2017-11-19,1880,89,3,-79,833
1803,2017-11-20,1881,90,4,-79,832
1801,2017-11-21,1882,90,4,-78,831
1800,2017-11-22,1883,91,4,-78,830
1799,2017-11-23,1884,91,4,-79,829
1804,2017-11-24,1885,91,4,-79,827
1805,2017-11-25,1886,92,4,-79,826
1802,2017-11-26,1887,92,4,-79,824
1807,2017-11-27,1888,93,4,-79,823
1806,2017-11-29,1889,93,4,-80,822
1808,2017-11-30,1890,94,4,-79,821
1810,2017-12-01,1891,94,4,-80,819
1809,2017-12-02,1892,95,4,-81,817
1812,2017-12-03,1893,95,4,-79,816
1811,2017-12-04,1894,96,4,-79,815
1814,2017-12-05,1895,96,4,-78,814
1813,2017-12-06,1896,96,4,-79,812
1817,2017-12-07,1897,97,4,-80,811
1816,2017-12-08,1898,97,4,-81,810
1815,2017-12-09,1899,98,4,-81,808
1818,2017-12-10,1900,98,4,-81,807
1819,2017-12-11,1901,99,4,-81,806
1820,2017-12-12,1902,99,4,-79,804
1821,2017-12-13,1903,100,4,-78,803
1822,2017-12-14,1904,100,4,-79,801
1823,2017-12-15,1905,101,4,-80,800
1824,2017-12-16,1906,101,4,-79,799
1825,2017-12-17,1907,101,4,-79,798
1826,2017-12-18,1908,102,4,-79,796
1827,2017-12-19,1909,102,4,-80,795
1828,2017-12-20,1910,103,4,-80,794
1833,2017-12-21,1911,103,4,-79,792
1832,2017-12-22,1912,104,4,-80,791
1830,2017-12-23,1913,104,4,-79,791
1834,2017-12-24,1914,105,4,-78,790
1835,2017-12-25,1915,105,4,-78,788
1829,2017-12-26,1916,106,4,-79,787
1831,2017-12-27,1917,106,4,-80,786
1839,2017-12-28,1918,107,4,-77,784
1836,2017-12-29,1919,107,4,-77,783
1837,2017-12-30,1920,108,4,-77,782
1838,2017-12-31,1921,108,4,-78,781
1840,2018-01-01,1922,108,4,-79,780
1842,2018-01-02,1923,109,4,-77,778
1841,2018-01-03,1924,109,4,-78,777
1844,2018-01-05,1925,110,4,-79,777
1843,2018-01-06,1926,110,4,-80,775
1845,2018-01-07,1927,111,4,-79,774
1847,2018-01-08,1928,111,4,-78,773
1846,2018-01-09,1929,112,4,-79,771
1848,2018-01-10,1930,112,4,-79,770
1849,2018-01-11,1931,113,4,-79,770
1850,2018-01-12,1932,113,4,-79,768
1852,2018-01-13,1933,114,4,-78,767
1851,2018-01-14,1934,114,4,-79,766
1853,2018-01-15,1935,115,4,-80,765
1855,2018-01-16,1936,115,4,-79,764
1854,2018-01-17,1937,116,4,-80,763
1859,2018-01-18,1938,116,4,-78,762
1857,2018-01-19,1939,116,4,-78,760
1858,2018-01-20,1940,117,4,-77,759
1856,2018-01-21,1941,117,4,-77,758
1860,2018-01-22,1942,118,4,-78,757
1863,2018-01-23,1943,118,4,-78,756
1861,2018-01-24,1944,119,4,-80,755
1862,2018-01-25,1945,119,4,-78,754
1864,2018-01-26,1946,120,5,-79,753
1865,2018-01-27,1947,120,5,-78,751
1866,2018-01-28,1948,121,5,-78,752
1867,2018-01-29,1949,121,5,-78,751
1868,2018-01-30,1950,122,5,-79,750
1869,2018-01-31,1951,122,5,-77,749
1871,2018-02-01,1952,123,5,-80,748
1870,2018-02-02,1953,123,5,-78,747
1872,2018-02-03,1954,124,5,-77,745
1873,2018-02-04,1955,124,5,-77,745
1879,2018-02-05,1956,125,5,-79,744
1875,2018-02-06,1957,125,5,-77,742
1874,2018-02-07,1958,126,5,-77,741
1878,2018-02-08,1959,126,5,-78,740
1876,2018-02-09,1960,127,5,-78,740
1877,2018-02-11,1961,127,5,-77,740
1880,2018-02-12,1962,128,5,-78,738
1881,2018-02-13,1963,128,5,-77,737
1882,2018-02-14,1964,129,5,-76,736
1883,2018-02-15,1965,129,5,-76,735
1884,2018-02-16,1966,130,5,-77,735
1885,2018-02-17,1967,130,5,-76,734
1886,2018-02-18,1968,131,5,-76,732
1887,2018-02-19,1969,131,5,-76,732
1888,2018-02-20,1970,132,5,-77,731
1890,2018-02-21,1971,132,5,-78,731
1891,2018-02-22,1972,133,5,-78,730
1889,2018-02-23,1973,133,5,-78,730
1892,2018-02-24,1974,134,5,-77,729
1894,2018-02-25,1975,134,5,-76,729
1893,2018-02-26,1976,135,5,-77,728
1895,2018-02-27,1977,135,5,-77,727
